forbes_url,company,url,region,business_segment,asset_value,sales_figure
http://www.forbes.com/companies/pgnig-group/,Pgnig Group,http://www.forbes.com/companies/pgnig-group/,Poland,Oil & Gas Operations,15600000000,10200000000
http://www.forbes.com/companies/samsung-heavy-inds/,Samsung Heavy Industries,http://www.forbes.com/companies/samsung-heavy-inds/,Korea (Republic of),Heavy Equipment,16500000000,13600000000
http://www.forbes.com/companies/cf-industries-holdings/,CF Industries Holdings,http://www.forbes.com/companies/cf-industries-holdings/,United States of America,Specialized Chemicals,10900000000,5500000000
http://www.forbes.com/companies/credicorp/,Credicorp,http://www.forbes.com/companies/credicorp/,,Regional Banks,41000000000,4500000000
http://www.forbes.com/companies/industries-qatar/,Industries Qatar,http://www.forbes.com/companies/industries-qatar/,Qatar,Specialized Chemicals,9600000000,1600000000
http://www.forbes.com/companies/hershey/,Hershey,http://www.forbes.com/companies/hershey/,United States of America,Food Processing,5400000000,7100000000
http://www.forbes.com/companies/sinopharm-group/,Sinopharm Group,http://www.forbes.com/companies/sinopharm-group/,China,Pharmaceuticals,17400000000,27100000000
http://www.forbes.com/companies/power-assets-holdings/,Power Assets Holdings,http://www.forbes.com/companies/power-assets-holdings/,Hong Kong,Electric Utilities,13600000000,1300000000
http://www.forbes.com/companies/belgacom/,Belgacom,http://www.forbes.com/companies/belgacom/,Belgium,Telecommunications services,11600000000,8300000000
http://www.forbes.com/companies/areva/,Areva,http://www.forbes.com/companies/areva/,France,Diversified Utilities,41300000000,12000000000
http://www.forbes.com/companies/rostelecom/,Rostelecom,http://www.forbes.com/companies/rostelecom/,Russian Federation,Telecommunications services,16800000000,10000000000
http://www.forbes.com/companies/dsm/,DSM,http://www.forbes.com/companies/dsm/,Netherlands,Diversified Chemicals,16600000000,12000000000
http://www.forbes.com/companies/cit-group/,CIT Group,http://www.forbes.com/companies/cit-group/,United States of America,Consumer Financial Services,47100000000,3500000000
http://www.forbes.com/companies/nordstrom/,Nordstrom,http://www.forbes.com/companies/nordstrom/,United States of America,Department Stores,8600000000,12500000000
http://www.forbes.com/companies/vakifbank/,VakifBank,http://www.forbes.com/companies/vakifbank/,Turkey,Regional Banks,62900000000,6300000000
http://www.forbes.com/companies/hanwha-corp/,Hanwha Corp,http://www.forbes.com/companies/hanwha-corp/,Korea (Republic of),Trading Companies,107400000000,35400000000
http://www.forbes.com/companies/kobe-steel/,Kobe Steel,http://www.forbes.com/companies/kobe-steel/,Japan,Iron & Steel,21200000000,18100000000
http://www.forbes.com/companies/cemig/,Cemig,http://www.forbes.com/companies/cemig/,Brazil,Electric Utilities,12600000000,6800000000
http://www.forbes.com/companies/genting/,Genting,http://www.forbes.com/companies/genting/,Malaysia,Casinos & Gaming,21800000000,5600000000
http://www.forbes.com/companies/financiere-de-lodet/,Financiere de l'Odet,http://www.forbes.com/companies/financiere-de-lodet/,France,Conglomerates,19600000000,13100000000
http://www.forbes.com/companies/zhejiang-zheneng-electric-power/,Zhejiang Zheneng Electric Power,http://www.forbes.com/companies/zhejiang-zheneng-electric-power/,China,Electric Utilities,15200000000,7500000000
http://www.forbes.com/companies/boston-properties/,Boston Properties,http://www.forbes.com/companies/boston-properties/,United States of America,Real Estate,20200000000,2100000000
http://www.forbes.com/companies/starbucks/,Starbucks,http://www.forbes.com/companies/starbucks/,United States of America,Restaurants,10300000000,15300000000
http://www.forbes.com/companies/nec/,NEC,http://www.forbes.com/companies/nec/,Japan,Electronics,24200000000,30600000000
http://www.forbes.com/companies/valeant-pharmaceuticals/,Valeant Pharmaceuticals,http://www.forbes.com/companies/valeant-pharmaceuticals/,Canada,Pharmaceuticals,28000000000,5800000000
http://www.forbes.com/companies/news-corp/,News Corp,http://www.forbes.com/companies/news-corp/,United States of America,Broadcasting & Cable,16000000000,8800000000
http://www.forbes.com/companies/finatis/,Finatis,http://www.forbes.com/companies/finatis/,France,Food Retail,56600000000,65500000000
http://www.forbes.com/companies/phoenix-group-holdings/,Phoenix Group Holdings,http://www.forbes.com/companies/phoenix-group-holdings/,United Kingdom of Great Britain and Northern Ireland,Life & Health Insurance,124000000000,6900000000
http://www.forbes.com/companies/tesoro/,Tesoro,http://www.forbes.com/companies/tesoro/,United States of America,Oil & Gas Operations,13400000000,38400000000
http://www.forbes.com/companies/gkn/,GKN,http://www.forbes.com/companies/gkn/,United Kingdom of Great Britain and Northern Ireland,Auto & Truck Parts,10300000000,11200000000
http://www.forbes.com/companies/nippon-yusen/,Nippon Yusen,http://www.forbes.com/companies/nippon-yusen/,Japan,Other Transportation,25100000000,22000000000
http://www.forbes.com/companies/csl/,CSL,http://www.forbes.com/companies/csl/,Australia,Biotechs,6200000000,5000000000
http://www.forbes.com/companies/shanghai-international-port/,Shanghai International Port,http://www.forbes.com/companies/shanghai-international-port/,China,Other Transportation,14600000000,4600000000
http://www.forbes.com/companies/nrg-energy/,NRG Energy,http://www.forbes.com/companies/nrg-energy/,United States of America,Electric Utilities,33900000000,11800000000
http://www.forbes.com/companies/banque-saudi-fransi/,Banque Saudi Fransi,http://www.forbes.com/companies/banque-saudi-fransi/,Saudi Arabia,Regional Banks,45300000000,1600000000
http://www.forbes.com/companies/dexia/,Dexia,http://www.forbes.com/companies/dexia/,Belgium,Major Banks,307800000000,20200000000
http://www.forbes.com/companies/kt-corp/,KT Corp,http://www.forbes.com/companies/kt-corp/,Korea (Republic of),Telecommunications services,33000000000,21800000000
http://www.forbes.com/companies/banque-nationale-de-belgique/,Banque nationale de Belgique,http://www.forbes.com/companies/banque-nationale-de-belgique/,Belgium,Major Banks,144700000000,2900000000
http://www.forbes.com/companies/huadian-power-international/,Huadian Power International,http://www.forbes.com/companies/huadian-power-international/,China,Electric Utilities,28500000000,10800000000
http://www.forbes.com/companies/ryanair-holdings/,Ryanair Holdings,http://www.forbes.com/companies/ryanair-holdings/,Ireland,Airline,11400000000,6700000000
http://www.forbes.com/companies/carmax/,CarMax,http://www.forbes.com/companies/carmax/,United States of America,Specialty Stores,11300000000,12300000000
http://www.forbes.com/companies/shanghai-electric-group/,Shanghai Electric Group,http://www.forbes.com/companies/shanghai-electric-group/,China,Heavy Equipment,21400000000,12800000000
http://www.forbes.com/companies/investec/,Investec,http://www.forbes.com/companies/investec/,United Kingdom of Great Britain and Northern Ireland,Investment Services,77000000000,5400000000
http://www.forbes.com/companies/aluminum-corp-of-china/,Aluminum Corp of China,http://www.forbes.com/companies/aluminum-corp-of-china/,China,Aluminum,33000000000,28100000000
http://www.forbes.com/companies/hermes-international/,Hermès International,http://www.forbes.com/companies/hermes-international/,France,Apparel/Accessories,4600000000,5000000000
http://www.forbes.com/companies/nisource/,NiSource,http://www.forbes.com/companies/nisource/,United States of America,Natural Gas Utilities,22700000000,5700000000
http://www.forbes.com/companies/huntington-bancshares/,Huntington Bancshares,http://www.forbes.com/companies/huntington-bancshares/,United States of America,Regional Banks,59500000000,2800000000
http://www.forbes.com/companies/rsa-insurance-group/,RSA Insurance Group,http://www.forbes.com/companies/rsa-insurance-group/,United Kingdom of Great Britain and Northern Ireland,Property & Casualty Insurance,33000000000,14500000000
http://www.forbes.com/companies/haitong-securities/,Haitong Securities,http://www.forbes.com/companies/haitong-securities/,China,Investment Services,22200000000,2100000000
http://www.forbes.com/companies/pentair/,Pentair,http://www.forbes.com/companies/pentair/,Switzerland,Other Industrial Equipment,11700000000,7500000000
http://www.forbes.com/companies/onex/,Onex,http://www.forbes.com/companies/onex/,Canada,Investment Services,36900000000,29000000000
http://www.forbes.com/companies/dassault-aviation/,Dassault Aviation,http://www.forbes.com/companies/dassault-aviation/,France,Aerospace & Defense,13900000000,6100000000
http://www.forbes.com/companies/sumitomo-metal-mining/,Sumitomo Metal Mining,http://www.forbes.com/companies/sumitomo-metal-mining/,Japan,Diversified Metals & Mining,14400000000,8500000000
http://www.forbes.com/companies/comerica/,Comerica,http://www.forbes.com/companies/comerica/,United States of America,Regional Banks,65500000000,2600000000
http://www.forbes.com/companies/hong-kong-china-gas/,Hong Kong & China Gas,http://www.forbes.com/companies/hong-kong-china-gas/,Hong Kong,Natural Gas Utilities,13700000000,3600000000
http://www.forbes.com/companies/oneok/,Oneok,http://www.forbes.com/companies/oneok/,United States of America,Oil Services & Equipment,17700000000,14600000000
http://www.forbes.com/companies/emaar-properties/,Emaar Properties,http://www.forbes.com/companies/emaar-properties/,United Arab Emirates,Real Estate,17700000000,2900000000
http://www.forbes.com/companies/link-reit/,Link REIT,http://www.forbes.com/companies/link-reit/,Hong Kong,Real Estate,13400000000,900000000
http://www.forbes.com/companies/gail-india/,GAIL India,http://www.forbes.com/companies/gail-india/,India,Natural Gas Utilities,12200000000,9300000000
http://www.forbes.com/companies/uni-president/,Uni-President,http://www.forbes.com/companies/uni-president/,"Taiwan, Province of China[a]",Food Processing,12400000000,14500000000
http://www.forbes.com/companies/hindalco-industries/,Hindalco Industries,http://www.forbes.com/companies/hindalco-industries/,India,Aluminum,22700000000,14600000000
http://www.forbes.com/companies/turkcell/,Turkcell,http://www.forbes.com/companies/turkcell/,Turkey,Telecommunications services,10000000000,6000000000
http://www.forbes.com/companies/reinsurance-group/,Reinsurance Group of America,http://www.forbes.com/companies/reinsurance-group/,United States of America,Diversified Insurance,39700000000,10300000000
http://www.forbes.com/companies/johnson-matthey/,Johnson Matthey,http://www.forbes.com/companies/johnson-matthey/,United Kingdom of Great Britain and Northern Ireland,Diversified Chemicals,6000000000,19100000000
http://www.forbes.com/companies/korea-gas/,Korea Gas,http://www.forbes.com/companies/korea-gas/,Korea (Republic of),Natural Gas Utilities,41400000000,34800000000
http://www.forbes.com/companies/mgm-resorts/,MGM Resorts,http://www.forbes.com/companies/mgm-resorts/,United States of America,Casinos & Gaming,26100000000,9800000000
http://www.forbes.com/companies/sm-investments/,SM Investments,http://www.forbes.com/companies/sm-investments/,Philippines,Department Stores,14300000000,5800000000
http://www.forbes.com/companies/broadcom/,Broadcom,http://www.forbes.com/companies/broadcom/,United States of America,Semiconductors,11500000000,8200000000
http://www.forbes.com/companies/bank-negara-indonesia/,Bank Negara Indonesia,http://www.forbes.com/companies/bank-negara-indonesia/,India,Regional Banks,31800000000,3400000000
http://www.forbes.com/companies/canara-bank/,Canara Bank,http://www.forbes.com/companies/canara-bank/,India,Major Banks,77200000000,6900000000
http://www.forbes.com/companies/kuwait-finance-house/,Kuwait Finance House,http://www.forbes.com/companies/kuwait-finance-house/,Kuwait,Regional Banks,54800000000,2800000000
http://www.forbes.com/companies/singapore-airlines/,Singapore Airlines,http://www.forbes.com/companies/singapore-airlines/,Singapore,Airline,17900000000,12200000000
http://www.forbes.com/companies/asustek-computer/,Asustek Computer,http://www.forbes.com/companies/asustek-computer/,"Taiwan, Province of China[a]",Computer Hardware,9100000000,15500000000
http://www.forbes.com/companies/antofagasta/,Antofagasta,http://www.forbes.com/companies/antofagasta/,United Kingdom of Great Britain and Northern Ireland,Diversified Metals & Mining,12400000000,6000000000
http://www.forbes.com/companies/fidelity-national-information/,Fidelity National Information,http://www.forbes.com/companies/fidelity-national-information/,United States of America,Business & Personal Services,14000000000,6100000000
http://www.forbes.com/companies/cathay-pacific/,Cathay Pacific Airways,http://www.forbes.com/companies/cathay-pacific/,Hong Kong,Airline,22100000000,13000000000
http://www.forbes.com/companies/st-jude-medical/,St Jude Medical,http://www.forbes.com/companies/st-jude-medical/,United States of America,Medical Equipment & Supplies,10200000000,5500000000
http://www.forbes.com/companies/cgi-group/,CGI Group,http://www.forbes.com/companies/cgi-group/,Canada,Computer Services,11100000000,9900000000
http://www.forbes.com/companies/noble-group/,Noble Group,http://www.forbes.com/companies/noble-group/,Hong Kong,Conglomerates,19700000000,97900000000
http://www.forbes.com/companies/bank-of-india/,Bank of India,http://www.forbes.com/companies/bank-of-india/,India,Regional Banks,84000000000,6600000000
http://www.forbes.com/companies/public-storage/,Public Storage,http://www.forbes.com/companies/public-storage/,United States of America,Real Estate,9900000000,2000000000
http://www.forbes.com/companies/jeronimo-martins/,Jeronimo Martins,http://www.forbes.com/companies/jeronimo-martins/,Portugal,Food Retail,7000000000,15700000000
http://www.forbes.com/companies/bank-of-greece/,Bank of Greece,http://www.forbes.com/companies/bank-of-greece/,Greece,Major Banks,150900000000,2800000000
http://www.forbes.com/companies/capitaland/,CapitaLand,http://www.forbes.com/companies/capitaland/,Singapore,Real Estate,28600000000,3300000000
http://www.forbes.com/companies/schroders/,Schroders,http://www.forbes.com/companies/schroders/,United Kingdom of Great Britain and Northern Ireland,Investment Services,27500000000,2800000000
http://www.forbes.com/companies/coca-cola-enterprises/,Coca-Cola Enterprises,http://www.forbes.com/companies/coca-cola-enterprises/,United States of America,Beverages,9500000000,8200000000
http://www.forbes.com/companies/tata-steel/,Tata Steel,http://www.forbes.com/companies/tata-steel/,India,Iron & Steel,27200000000,23800000000
http://www.forbes.com/companies/rockwell-automation/,Rockwell Automation,http://www.forbes.com/companies/rockwell-automation/,United States of America,Other Industrial Equipment,5900000000,6500000000
http://www.forbes.com/companies/finmeccanica/,Finmeccanica,http://www.forbes.com/companies/finmeccanica/,Italy,Aerospace & Defense,40800000000,20700000000
http://www.forbes.com/companies/avnet/,Avnet,http://www.forbes.com/companies/avnet/,United States of America,Electronics,11500000000,26700000000
http://www.forbes.com/companies/wm-morrison-supermarkets/,Wm Morrison Supermarkets,http://www.forbes.com/companies/wm-morrison-supermarkets/,United Kingdom of Great Britain and Northern Ireland,Food Retail,17600000000,27700000000
http://www.forbes.com/companies/canadian-tire/,Canadian Tire,http://www.forbes.com/companies/canadian-tire/,Canada,Specialty Stores,12800000000,11400000000
http://www.forbes.com/companies/china-oilfield-service/,China Oilfield Services,http://www.forbes.com/companies/china-oilfield-service/,China,Oil Services & Equipment,13100000000,4500000000
http://www.forbes.com/companies/ralph-lauren/,Ralph Lauren,http://www.forbes.com/companies/ralph-lauren/,United States of America,Apparel/Accessories,6100000000,7200000000
http://www.forbes.com/companies/showa-shell-sekiyu/,Showa Shell Sekiyu,http://www.forbes.com/companies/showa-shell-sekiyu/,Japan,Oil & Gas Operations,12300000000,30300000000
http://www.forbes.com/companies/schindler-holding/,Schindler Holding,http://www.forbes.com/companies/schindler-holding/,Switzerland,Other Industrial Equipment,8800000000,9500000000
http://www.forbes.com/companies/bank-of-yokohama/,Bank of Yokohama,http://www.forbes.com/companies/bank-of-yokohama/,Japan,Major Banks,128400000000,2900000000
http://www.forbes.com/companies/lorillard/,Lorillard,http://www.forbes.com/companies/lorillard/,United States of America,Tobacco,3500000000,5000000000
http://www.forbes.com/companies/grupo-carso/,Grupo Carso,http://www.forbes.com/companies/grupo-carso/,Mexico,Conglomerates,6600000000,6700000000
http://www.forbes.com/companies/banco-popolare/,Banco Popolare,http://www.forbes.com/companies/banco-popolare/,Italy,Regional Banks,173700000000,7200000000
http://www.forbes.com/companies/continental-resources/,Continental Resources,http://www.forbes.com/companies/continental-resources/,United States of America,Oil & Gas Operations,12000000000,3500000000
http://www.forbes.com/companies/ca/,CA,http://www.forbes.com/companies/ca/,United States of America,Software & Programming,11800000000,4600000000
http://www.forbes.com/companies/naver/,NHN,http://www.forbes.com/companies/naver/,Korea (Republic of),Computer Services,2600000000,2300000000
http://www.forbes.com/companies/wynn-resorts/,Wynn Resorts,http://www.forbes.com/companies/wynn-resorts/,United States of America,Casinos & Gaming,8400000000,5600000000
http://www.forbes.com/companies/arab-national-bank/,Arab National Bank,http://www.forbes.com/companies/arab-national-bank/,Saudi Arabia,Regional Banks,36800000000,1600000000
http://www.forbes.com/companies/next/,Next,http://www.forbes.com/companies/next/,United Kingdom of Great Britain and Northern Ireland,Apparel/Footwear Retail,3500000000,5900000000
http://www.forbes.com/companies/weichai-power/,Weichai Power,http://www.forbes.com/companies/weichai-power/,China,Heavy Equipment,13000000000,9400000000
http://www.forbes.com/companies/amcor/,Amcor,http://www.forbes.com/companies/amcor/,Australia,Containers & Packaging,9000000000,11200000000
http://www.forbes.com/companies/wendel/,Wendel,http://www.forbes.com/companies/wendel/,France,Investment Services,18700000000,8500000000
http://www.forbes.com/companies/bidvest-group/,Bidvest Group,http://www.forbes.com/companies/bidvest-group/,South Africa,Conglomerates,7300000000,17400000000
http://www.forbes.com/companies/brambles/,Brambles,http://www.forbes.com/companies/brambles/,Australia,Business & Personal Services,7500000000,5600000000
http://www.forbes.com/companies/hankyu-hanshin-holdings/,Hankyu Hanshin Holdings,http://www.forbes.com/companies/hankyu-hanshin-holdings/,Japan,Railroads,21600000000,7100000000
http://www.forbes.com/companies/qingdao-haier/,Qingdao Haier,http://www.forbes.com/companies/qingdao-haier/,China,Household Appliances,9900000000,13800000000
http://www.forbes.com/companies/sun-art-retail-group/,Sun Art Retail Group,http://www.forbes.com/companies/sun-art-retail-group/,Hong Kong,Specialty Stores,8200000000,14000000000
http://www.forbes.com/companies/power-grid-of-india/,Power Grid of India,http://www.forbes.com/companies/power-grid-of-india/,India,Electric Utilities,22000000000,2400000000
http://www.forbes.com/companies/intercontinentalexchange/,IntercontinentalExchange,http://www.forbes.com/companies/intercontinentalexchange/,United States of America,Investment Services,64800000000,1800000000
http://www.forbes.com/companies/rock-tenn/,Rock-Tenn,http://www.forbes.com/companies/rock-tenn/,United States of America,Containers & Packaging,10600000000,9600000000
http://www.forbes.com/companies/mattel/,Mattel,http://www.forbes.com/companies/mattel/,United States of America,Household/Personal Care,6400000000,6500000000
http://www.forbes.com/companies/pohjola-bank/,Pohjola Bank,http://www.forbes.com/companies/pohjola-bank/,Finland,Regional Banks,60200000000,2600000000
http://www.forbes.com/companies/shaanxi-coal-industry/,Shaanxi Coal Industry,http://www.forbes.com/companies/shaanxi-coal-industry/,China,Diversified Metals & Mining,13100000000,7000000000
http://www.forbes.com/companies/centerpoint-energy/,CenterPoint Energy,http://www.forbes.com/companies/centerpoint-energy/,United States of America,Natural Gas Utilities,21900000000,8100000000
http://www.forbes.com/companies/advanced-info-service/,Advanced Info Service,http://www.forbes.com/companies/advanced-info-service/,Thailand,Telecommunications services,3400000000,4600000000
http://www.forbes.com/companies/harley-davidson/,Harley-Davidson,http://www.forbes.com/companies/harley-davidson/,United States of America,Recreational Products,9400000000,5900000000
http://www.forbes.com/companies/dp-world/,DP World,http://www.forbes.com/companies/dp-world/,United Arab Emirates,Other Transportation,16800000000,3100000000
http://www.forbes.com/companies/chongqing-rural-bank/,Chongqing Rural Bank,http://www.forbes.com/companies/chongqing-rural-bank/,China,Regional Banks,81100000000,4300000000
http://www.forbes.com/companies/legrand/,Legrand,http://www.forbes.com/companies/legrand/,France,Electrical Equipment,9100000000,5900000000
http://www.forbes.com/companies/uralkali/,Uralkali,http://www.forbes.com/companies/uralkali/,Russian Federation,Specialized Chemicals,12900000000,3300000000
http://www.forbes.com/companies/kyushu-electric-power/,Kyushu Electric Power,http://www.forbes.com/companies/kyushu-electric-power/,Japan,Electric Utilities,42400000000,17600000000
http://www.forbes.com/companies/sgs/,SGS,http://www.forbes.com/companies/sgs/,Switzerland,Business & Personal Services,5700000000,6300000000
http://www.forbes.com/companies/terna/,Terna,http://www.forbes.com/companies/terna/,Italy,Electric Utilities,20200000000,2500000000
http://www.forbes.com/companies/grupo-bimbo/,Grupo Bimbo,http://www.forbes.com/companies/grupo-bimbo/,Mexico,Food Processing,10300000000,13800000000
http://www.forbes.com/companies/guangzhou-rf/,Guangzhou R&F,http://www.forbes.com/companies/guangzhou-rf/,China,Real Estate,23200000000,5900000000
http://www.forbes.com/companies/mediatek/,Mediatek,http://www.forbes.com/companies/mediatek/,"Taiwan, Province of China[a]",Semiconductors,8700000000,4600000000
http://www.forbes.com/companies/kghm-polska-miedz/,KGHM Polska Miedz,http://www.forbes.com/companies/kghm-polska-miedz/,Poland,Diversified Metals & Mining,11400000000,7600000000
http://www.forbes.com/companies/ventas/,Ventas,http://www.forbes.com/companies/ventas/,United States of America,Real Estate,19700000000,2800000000
http://www.forbes.com/companies/oreilly-automotive/,O'Reilly Automotive,http://www.forbes.com/companies/oreilly-automotive/,United States of America,Specialty Stores,6100000000,6600000000
http://www.forbes.com/companies/newmont-mining/,Newmont Mining,http://www.forbes.com/companies/newmont-mining/,United States of America,Diversified Metals & Mining,24800000000,8300000000
http://www.forbes.com/companies/neste-oil/,Neste Oil,http://www.forbes.com/companies/neste-oil/,Finland,Oil & Gas Operations,9700000000,23200000000
http://www.forbes.com/companies/sumitomo-chemical/,Sumitomo Chemical,http://www.forbes.com/companies/sumitomo-chemical/,Japan,Diversified Chemicals,26900000000,21900000000
http://www.forbes.com/companies/air-france-klm/,Air France-KLM,http://www.forbes.com/companies/air-france-klm/,France,Airline,35000000000,34000000000
http://www.forbes.com/companies/shin-kong-financial/,Shin Kong Financial,http://www.forbes.com/companies/shin-kong-financial/,"Taiwan, Province of China[a]",Life & Health Insurance,83200000000,8500000000
http://www.forbes.com/companies/lagardere/,Lagardère,http://www.forbes.com/companies/lagardere/,France,Printing & Publishing,11100000000,9500000000
http://www.forbes.com/companies/tingyi-holding/,Tingyi Holding,http://www.forbes.com/companies/tingyi-holding/,China,Food Processing,8400000000,10900000000
http://www.forbes.com/companies/mcgraw-hill-cos/,McGraw-Hill Cos,http://www.forbes.com/companies/mcgraw-hill-cos/,United States of America,Printing & Publishing,6100000000,4900000000
http://www.forbes.com/companies/shire/,Shire,http://www.forbes.com/companies/shire/,Ireland,Pharmaceuticals,8300000000,5000000000
http://www.forbes.com/companies/assurant/,Assurant,http://www.forbes.com/companies/assurant/,United States of America,Diversified Insurance,30800000000,9000000000
http://www.forbes.com/companies/borgwarner/,BorgWarner,http://www.forbes.com/companies/borgwarner/,United States of America,Auto & Truck Parts,6900000000,7400000000
http://www.forbes.com/companies/cielo/,Cielo,http://www.forbes.com/companies/cielo/,Brazil,Business & Personal Services,5600000000,3100000000
http://www.forbes.com/companies/bharat-petroleum/,Bharat Petroleum,http://www.forbes.com/companies/bharat-petroleum/,India,Oil & Gas Operations,14900000000,40300000000
http://www.forbes.com/companies/dangote-cement/,Dangote Cement,http://www.forbes.com/companies/dangote-cement/,Nigeria,Construction Materials,5300000000,2400000000
http://www.forbes.com/companies/ihi/,IHI,http://www.forbes.com/companies/ihi/,Japan,Heavy Equipment,14200000000,12900000000
http://www.forbes.com/companies/helvetia-holding/,Helvetia Holding,http://www.forbes.com/companies/helvetia-holding/,Switzerland,Diversified Insurance,49600000000,9100000000
http://www.forbes.com/companies/ashland/,Ashland,http://www.forbes.com/companies/ashland/,United States of America,Specialized Chemicals,12000000000,7800000000
http://www.forbes.com/companies/latam-airlines/,Latam Airlines,http://www.forbes.com/companies/latam-airlines/,Chile,Airline,22600000000,12900000000
http://www.forbes.com/companies/ambac-financial-group/,Ambac Financial Group,http://www.forbes.com/companies/ambac-financial-group/,United States of America,Diversified Insurance,27000000000,1000000000
http://www.forbes.com/companies/all-nippon-airways/,All Nippon Airways,http://www.forbes.com/companies/all-nippon-airways/,Japan,Airline,20500000000,16000000000
http://www.forbes.com/companies/rhb-capital/,RHB Capital,http://www.forbes.com/companies/rhb-capital/,Malaysia,Regional Banks,58300000000,3000000000
http://www.forbes.com/companies/henan-shuanghui-investment/,Henan Shuanghui Investment,http://www.forbes.com/companies/henan-shuanghui-investment/,China,Food Processing,3300000000,7300000000
http://www.forbes.com/companies/united-utilities/,United Utilities,http://www.forbes.com/companies/united-utilities/,United Kingdom of Great Britain and Northern Ireland,Diversified Utilities,16800000000,2600000000
http://www.forbes.com/companies/storebrand/,Storebrand,http://www.forbes.com/companies/storebrand/,Norway,Diversified Insurance,74200000000,9000000000
http://www.forbes.com/companies/hormel-foods/,Hormel Foods,http://www.forbes.com/companies/hormel-foods/,United States of America,Food Processing,5100000000,8900000000
http://www.forbes.com/companies/intact-financial/,Intact Financial,http://www.forbes.com/companies/intact-financial/,Canada,Property & Casualty Insurance,18100000000,7200000000
http://www.forbes.com/companies/delhaize-group/,Delhaize Group,http://www.forbes.com/companies/delhaize-group/,Belgium,Food Retail,16000000000,28500000000
http://www.forbes.com/companies/eletrobras/,Eletrobrás,http://www.forbes.com/companies/eletrobras/,Brazil,Electric Utilities,58700000000,15300000000
http://www.forbes.com/companies/norsk-hydro/,Norsk Hydro,http://www.forbes.com/companies/norsk-hydro/,Norway,Aluminum,19000000000,11000000000
http://www.forbes.com/companies/petronas-chemicals/,Petronas Chemicals,http://www.forbes.com/companies/petronas-chemicals/,Malaysia,Specialized Chemicals,8500000000,4800000000
http://www.forbes.com/companies/prologis/,Prologis,http://www.forbes.com/companies/prologis/,United States of America,Real Estate,24600000000,1800000000
http://www.forbes.com/companies/randstad-holding/,Randstad Holding,http://www.forbes.com/companies/randstad-holding/,Netherlands,Business & Personal Services,9100000000,22000000000
http://www.forbes.com/companies/sembcorp-industries/,Sembcorp Industries,http://www.forbes.com/companies/sembcorp-industries/,Singapore,Construction Services,10900000000,8600000000
http://www.forbes.com/companies/attijariwafa-bank/,Attijariwafa Bank,http://www.forbes.com/companies/attijariwafa-bank/,Morocco,Regional Banks,44900000000,2800000000
http://www.forbes.com/companies/melco-crown-entertainment/,Melco Crown Entertainment,http://www.forbes.com/companies/melco-crown-entertainment/,Hong Kong,Casinos & Gaming,8800000000,5100000000
http://www.forbes.com/companies/china-resources-enterprise/,China Resources Enterprise,http://www.forbes.com/companies/china-resources-enterprise/,Hong Kong,Specialty Stores,20000000000,18900000000
http://www.forbes.com/companies/china-eastern-airlines/,China Eastern Airlines,http://www.forbes.com/companies/china-eastern-airlines/,China,Airline,22800000000,14300000000
http://www.forbes.com/companies/mitsubishi-materials/,Mitsubishi Materials,http://www.forbes.com/companies/mitsubishi-materials/,Japan,Diversified Metals & Mining,17200000000,14100000000
http://www.forbes.com/companies/celanese/,Celanese,http://www.forbes.com/companies/celanese/,United States of America,Diversified Chemicals,9000000000,6500000000
http://www.forbes.com/companies/shaw-communications/,Shaw Communications,http://www.forbes.com/companies/shaw-communications/,Canada,Broadcasting & Cable,11900000000,5100000000
http://www.forbes.com/companies/prada/,Prada,http://www.forbes.com/companies/prada/,Italy,Apparel/Accessories,5100000000,4700000000
http://www.forbes.com/companies/ses/,SES,http://www.forbes.com/companies/ses/,Luxembourg,Broadcasting & Cable,12500000000,2500000000
http://www.forbes.com/companies/tohoku-electric-power/,Tohoku Electric Power,http://www.forbes.com/companies/tohoku-electric-power/,Japan,Electric Utilities,39500000000,19900000000
http://www.forbes.com/companies/lend-lease-group/,Lend Lease Group,http://www.forbes.com/companies/lend-lease-group/,Australia,Real Estate,13800000000,12100000000
http://www.forbes.com/companies/alleghany/,Alleghany,http://www.forbes.com/companies/alleghany/,United States of America,Property & Casualty Insurance,23700000000,4900000000
http://www.forbes.com/companies/arrow-electronics/,Arrow Electronics,http://www.forbes.com/companies/arrow-electronics/,United States of America,Electronics,12100000000,21400000000
http://www.forbes.com/companies/boston-scientific/,Boston Scientific,http://www.forbes.com/companies/boston-scientific/,United States of America,Medical Equipment & Supplies,16600000000,7100000000
http://www.forbes.com/companies/shizuoka-bank/,Shizuoka Bank,http://www.forbes.com/companies/shizuoka-bank/,Japan,Regional Banks,103300000000,2200000000
http://www.forbes.com/companies/stora-enso/,Stora Enso,http://www.forbes.com/companies/stora-enso/,Finland,Paper & Paper Products,17600000000,14000000000
http://www.forbes.com/companies/hyundai-engineering/,Hyundai Engineering,http://www.forbes.com/companies/hyundai-engineering/,Korea (Republic of),Construction Services,14000000000,12700000000
http://www.forbes.com/companies/suntory-beverage-food/,Suntory Beverage & Food,http://www.forbes.com/companies/suntory-beverage-food/,Japan,,12000000000,11500000000
http://www.forbes.com/companies/chicago-bridge-iron/,Chicago Bridge & Iron,http://www.forbes.com/companies/chicago-bridge-iron/,Netherlands,Construction Services,9400000000,11100000000
