Blocking Key Value,Frequency
MAD  E,1
MAD AB,1
MAD MA,1
MADAMA,1
MADSTO,1
MADVIL,1
LUPE F,1
LUNAR ,1
LUEUR ,1
LUCUMI,1
LOS CO,1
LOS SI,1
LOSE O,1
LOST M,1
LOST W,1
LOTTA ,1
LOVE F,1
LOVE L,1
LOVE M,1
LOVE R,1
LOVE S,1
LOVE V,1
LOVE'S,1
LOVER',1
LOVESO,1
LOW / ,1
LOW FR,1
LOW SW,1
LT UNI,1
LUCA I,1
LUCKY ,1
LE SUR,1
LE CON,1
MAIL O,1
KERPLU,1
KATE R,1
KATHLE,1
KATHY ,1
KEANE ,1
KEEP F,1
KEEP O,1
KEEP Y,1
KENDRI,1
KENTAR,1
KERMES,1
KERRS ,1
KLEENE,1
KEVIN ,1
KHAOZ ,1
KHORAL,1
KID A ,1
KID LI,1
KIDS T,1
KILL T,1
KILL Y,1
KING S,1
KIPONA,1
KARUNE,1
KARLA ,1
KANE I,1
KANASH,1
JOININ,1
JONI M,1
JOOP -,1
JORDAN,1
JUDE T,1
JULIO ,1
JULIUS,1
JUNG K,1
JUNGLE,1
JUS  C,1
JUST K,1
JUST T,1
JUSTIF,1
K'NOWH,1
K. L.M,1
K. LOG,1
K. MOS,1
K. SCH,1
KAHLO ,1
KAMASU,1
KAMIKA,1
KITES ,1
KMH: P,1
LE BAN,1
LAMPS ,1
LA CÃƑ,1
LA FLÃ,1
LA MUS,1
LA NOC,1
LA PIÃ,1
LABOR,1
LABOR ,1
LACTAT,1
LADY G,1
LAMENT,1
LARVAE,1
KNEES ,1
LASERS,1
LAST E,1
LAST J,1
LAST R,1
LAST S,1
LATINO,1
LAUREL,1
LAVOTC,1
LAZARE,1
LAZY S,1
LA CRI,1
LA BEL,1
LA  / ,1
L.A. G,1
KNIFE ,1
KNOW Y,1
KODOMO,1
KORN /,1
KRAFTY,1
KRISTU,1
KVEIKU,1
L'AMOU,1
L'AUBE,1
L'EMPI,1
L'EPRE,1
L'INVI,1
L. ARM,1
L. CAR,1
L. DAY,1
L. GAR,1
L. LIZ,1
L. MUR,1
L. OWN,1
L. SAN,1
L. UNL,1
MAGICA,1
MAKE A,1
JOHN C,1
MYLO X,1
MY LOV,1
MY NAM,1
MY OWN,1
MY PUS,1
MY SHE,1
MY SPA,1
MY SPI,1
MY TIN,1
MY TRU,1
MY VIS,1
MYMANM,1
NAKED,1
MYSLOV,1
N. CHO,1
N. PEE,1
N. REM,1
N. SPO,1
N. WIL,1
N.A.S.,1
NACH D,1
NADIA ,1
NAGASA,1
MY IMM,1
MY EPI,1
MY EMP,1
MY DEM,1
MORTON,1
MOSELE,1
MOSQUI,1
MOTOR ,1
MOTORM,1
MOTOWN,1
MOURNI,1
MOVE A,1
MOVEME,1
MR BUT,1
MR. BE,1
MR. BL,1
MR. DE,1
MR. WO,1
MUCH T,1
MUCHO ,1
MUSHY ,1
MUTUAL,1
MY  / ,1
MY  DI,1
MY CHR,1
NAGAUT,1
NAMANA,1
MORE U,1
NO CIT,1
NEXT D,1
NEXT E,1
NIC DA,1
NICK C,1
NIGGAS,1
NIH NI,1
NIKKI ,1
NIRAJ ,1
NO  SH,1
NO CHA,1
NO CON,1
NARCOT,1
NO DOU,1
NO LAM,1
NO MIL,1
NO MOD,1
NO REG,1
NO TUR,1
NO WAR,1
NOAH A,1
NOISY ,1
NOMAD ,1
NEXT  ,1
NEW RI,1
NEW OR,1
NEW MI,1
NAS - ,1
NASH T,1
NATION,1
NATIVE,1
NATURA,1
NATURE,1
NAUGHT,1
NDIDI ,1
NE ME ,1
NEAR L,1
NECROP,1
NEED Y,1
NEEDS ,1
NEO / ,1
NEONLI,1
NEUROA,1
NEUROM,1
NEVERE,1
NEW  C,1
NEW  G,1
NEW FA,1
MORENG,1
MORE M,1
MAKE Y,1
MATHIE,1
MARK M,1
MAROON,1
MARRAK,1
MARSEI,1
MARTHA,1
MARTIN,1
MARZIP,1
MASS L,1
MASSIV,1
MATERI,1
MATHIL,1
MECO M,1
MATT O,1
MATTER,1
MAURA ,1
MAX WA,1
MAXED ,1
MAXIMU,1
MAXWEL,1
MAYBE ,1
MCMXC ,1
ME AND,1
MARK /,1
MARILY,1
MARILL,1
MARGAR,1
MALACH,1
MALADR,1
MAMA,1
"MAMA, ",1
MAN BE,1
MAN OU,1
MAN WH,1
MANCHE,1
MANDOL,1
MANGO ,1
MANIC ,1
MANIFE,1
MANKEY,1
MANKIN,1
MANNER,1
MANTLE,1
MARC S,1
MARCH ,1
MARCHE,1
MARCO ,1
MARDRA,1
MECHAD,1
MEET T,1
MORE L,1
MOMMYÂ,1
MISTON,1
MIX AL,1
MO-DET,1
MOBILE,1
MOBY'S,1
MODEST,1
MODIFI,1
MODISO,1
MOIRÃƑ,1
MOKA O,1
MONK'S,1
MEGAST,1
MONO I,1
MONO N,1
MONTER,1
MONTY ,1
MONUME,1
MOON,1
MOON F,1
MORCHE,1
MORE B,1
MORE D,1
MISS C,1
MISFIT,1
MISANT,1
MIRAMI,1
MEL FR,1
MEL TI,1
MELTER,1
MER - ,1
MERRY ,1
MESCAL,1
MEX (F,1
MEZMER,1
MIAMI ,1
MIC CR,1
MIKAEL,1
MIKE S,1
MILCHM,1
MILK M,1
MILLIO,1
MILSTE,1
MIND T,1
MIND Y,1
MINDMA,1
MINERA,1
MINOR ,1
JOHN D,1
JOE FI,1
FAR TO,1
GO SEE,1
GIVE  ,1
GIVE U,1
GLASVE,1
GLEE T,1
GLORIO,1
"GLORY,",1
GO  DY,1
GO / F,1
GO GO ,1
GO OUT,1
GOD KN,1
GOT) T,1
GOLD F,1
GONE A,1
GONE B,1
GONE F,1
GONE!,1
GOOD L,1
GOOD M,1
GOSH I,1
GOT A ,1
GOT IS,1
GITARR,1
GIRLS ,1
GIRL /,1
GIMMIE,1
GABRIE,1
GALACT,1
GALLER,1
GAME F,1
GARDEN,1
GASTUN,1
GATHER,1
GENE A,1
GENESI,1
GERRY ,1
GET  /,1
GET  T,1
GET IT,1
GET RI,1
GET TH,1
GET UP,1
GET-TO,1
GETTIN,1
GETZ -,1
GIBSON,1
GILLES,1
GOT TO,1
GOTHIC,1
G.O.A.,1
HAPPYD,1
H. TOD,1
HAARE ,1
HABITA,1
HADEST,1
HAHA S,1
HALF M,1
HALF-L,1
HAMMER,1
HAPPIE,1
HAPPY:,1
HARD N,1
GOTHIK,1
HARD T,1
HARDCO,1
HARDWE,1
HAUNTE,1
HAVANA,1
HAVE W,1
HD PRO,1
HE AIN,1
HEAD M,1
HEADHU,1
H. TAP,1
H. STR,1
H. RAN,1
H. PAU,1
GRAHAM,1
GRANDM,1
GRANNI,1
GRANT ,1
GRAPEF,1
GRASS ,1
GRAVEY,1
GREEN ,1
GREET ,1
GRIM V,1
GRINDI,1
GUIDED,1
GUITAR,1
GULAN ,1
GUN CO,1
GUNS A,1
GUSTAV,1
GWEN G,1
H. ALP,1
H. GRI,1
H. OHA,1
G.P.K.,1
G. WIL,1
HEALTH,1
FLOATI,1
FINLEY,1
FIREWO,1
FIRST ,1
FLAKO ,1
FLASHB,1
FLAVI ,1
FLAVIU,1
FLESH ,1
FLEUR ,1
FLEXIT,1
FLOCKI,1
FOR MY,1
FLOOD ,1
FLOPPY,1
FLUX E,1
FLUX O,1
FLYING,1
FONTEL,1
FOOLIS,1
FOOTLO,1
FOR A ,1
FOR BL,1
FINDIN,1
FIND T,1
FINANC,1
FINALL,1
FARMHO,1
FAST F,1
FATHER,1
FEAR F,1
FEAR T,1
FEDERI,1
FELLOW,1
FELT M,1
FERMAT,1
FESTIV,1
FEVER ,1
FIDICI,1
FIELD ,1
FIGHT ,1
FIGURA,1
FIGURE,1
FILIBU,1
FILLED,1
FILM E,1
FILMSC,1
FILSUF,1
FOR EM,1
FOR TR,1
G. RYS,1
FUNNEL,1
FUCKIN,1
FUGITI,1
FUMBLI,1
FUN: S,1
FUNERE,1
FUNK  ,1
FUNK /,1
FUNK C,1
FUNK D,1
FUNK O,1
FUSE O,1
FORBID,1
FUTURI,1
FUZZY ,1
FÃƑÂ¼H,1
G. ART,1
G. FOR,1
G. GOR,1
G. GOS,1
G. LOV,1
G. MOR,1
G. PIT,1
FUCK T,1
FUCK  ,1
FU-TOU,1
FTP UP,1
FORNEV,1
FORSAK,1
FOUR B,1
FOUR M,1
FOUR S,1
FOUR Y,1
FRAGME,1
FREAKU,1
FREDDI,1
FREE E,1
FREE M,1
FREEFO,1
FRETTE,1
FROM G,1
FROM N,1
FROM O,1
FRONT ,1
FRONTI,1
FROTH ,1
FROZEN,1
FRÃƑÂ©,1
HEADRO,1
HEARIN,1
JOANNE,1
INTROD,1
INITIA,1
INNOCE,1
INPITC,1
INSANI,1
INSTAN,1
INSTIN,1
INTACT,1
INTERA,1
INTO  ,1
INTO O,1
INVICT,1
IT BEL,1
IPANEM,1
IRAVEN,1
IRON C,1
IRON M,1
IS A D,1
IS ALW,1
IS BEY,1
IS SO ,1
IS THE,1
IT -  ,1
INFINI,1
INDIE ,1
INDIAN,1
IN UTE,1
IF LOV,1
IF ONL,1
II: TH,1
ILKAE ,1
ILL BI,1
IMAGIN,1
IMPALP,1
IMPOSS,1
IMPROV,1
IN  FU,1
IN A N,1
IN AN ,1
IN BET,1
IN DEE,1
IN DEF,1
IN EVE,1
IN MOD,1
IN MY ,1
IN SPI,1
IN THR,1
IN TRO,1
IT ALL,1
IT TOG,1
IF I W,1
JE VAI,1
JANE,1
JAPAN ,1
JASH -,1
JASON ,1
JAVI C,1
JAZZ  ,1
JAZZ I,1
JAZZMA,1
JB RES,1
JE N'A,1
JEDIAH,1
IT UP ,1
JEFF  ,1
JEFFER,1
JENN G,1
JERRY ,1
JESUS ,1
JET / ,1
JET PR,1
JET SE,1
JIKOOH,1
JIM PR,1
JAKE B,1
JAH9 -,1
JAEL -,1
JACOB',1
IT'S  ,1
IT'S R,1
ITS TI,1
IVARDE,1
IÃ¢Â‚¬,1
J DILL,1
J'AI E,1
J. BLA,1
J. BOR,1
J. EGA,1
J. FEL,1
J. GAR,1
J. GOR,1
J. JAC,1
J. JER,1
J. LOU,1
J. NEW,1
J. TEN,1
JACK B,1
JACK D,1
JACK I,1
IF LIF,1
IF A B,1
HEART ,1
HOPEFU,1
HMV/PA,1
HOLIDA,1
HOLOCA,1
HOMBRE,1
HOME W,1
HONEY/,1
HONKY ,1
HOPE  ,1
HOPE C,1
HOPE F,1
HORDE ,1
HUMBUG,1
HORNED,1
HOT LE,1
HOT OU,1
HOT SP,1
HOW BI,1
HOW CA,1
HOW I ,1
HOWARD,1
HUBBLE,1
HUM O.,1
HIV IS,1
HIT  C,1
HIS MO,1
HIS AL,1
HEARTW,1
"HELLO,",1
HELLÂ€,1
HERB A,1
HERBER,1
HERO C,1
HEX GI,1
HEY KA,1
HEY MR,1
HEZEKI,1
HIDALG,1
HIEROP,1
HIGH  ,1
HIGH A,1
HIGH C,1
HIGH G,1
HIGH R,1
HIGH V,1
HIGHLY,1
HILLSO,1
HIROMI,1
HUMANZ,1
HUNTED,1
IF  MU,1
I. AM ,1
I'LL T,1
I'M AL,1
I'M CO,1
I'M CR,1
I'M IN,1
I'M ON,1
I'M RI,1
I'M SI,1
I'M WA,1
I'VE F,1
I. CAE,1
HURTBR,1
I. ENG,1
I. LIB,1
I. POE,1
I. SUP,1
IBERIA,1
IBIZA ,1
ICE CR,1
ICH BI,1
ICKY M,1
ICONIC,1
I'LL P,1
I'LL B,1
I'LL  ,1
I WOND,1
HUSSEI,1
HVOB -,1
HXLY -,1
HYBRIS,1
I  CHA,1
I  TRO,1
I AM /,1
I AM A,1
I AM E,1
I AM J,1
I AM P,1
I CALL,1
I CAN ,1
I DREA,1
I PITY,1
I PROM,1
I RUN ,1
I SAW ,1
I SHOT,1
I WAS ,1
I WON',1
Ð”Ð° Ð,1
